TransactionAmount,CustomerAge,TransactionDuration,AccountBalance,TransactionType,Channel,CustomerOccupation,Cluster
-0.5034469714218015,0.18697505624370034,0.2910184056967119,0.10656393561272248,Debit,Branch,Doctor,2
-0.6505401601102648,-0.26274974690093184,-0.9670261165516516,0.9987054587491816,Debit,Branch,Doctor,2
-0.11934606327388518,0.6929154597814114,-0.8955463141511764,0.22577681136564576,Debit,Branch,Engineer,0
2.0280875160708547,1.1426402629260437,-0.009196764385283919,0.09083639975148076,Debit,Online,Retired,3
-0.5380477970318204,-0.3189653472940108,0.319610326656902,0.14440847902842638,Debit,ATM,Engineer,0
-1.116698989544327,-0.09410294572169477,0.5483456943384226,2.3244926311644054,Credit,Online,Doctor,2
-0.8596926277598171,-0.26274974690093184,0.9915204692213689,1.2257932311910553,Credit,Online,Doctor,2
0.8276134587250841,-0.3189653472940108,-0.12356444822604423,-0.7388052188930274,Debit,Branch,Engineer,3
-0.9811923158537139,0.6929154597814114,-1.109985721352602,0.6731090577143988,Debit,ATM,Retired,0
-0.6263354541216049,-1.4432773551555913,-0.7382907488701309,-1.2007547919364234,Credit,Branch,Student,1
-0.745811470075466,0.8053466605675696,-0.9527301560715565,0.23861216260812643,Debit,ATM,Retired,0
0.6486970336384151,-1.1059837527971172,0.5912335757787078,-1.074855021249343,Debit,ATM,Student,1
2.494449704715067,0.3556218574229374,-0.9241382351113665,-1.1965575346483808,Debit,ATM,Engineer,3
-1.0959464301474924,0.18697505624370034,2.192381149549352,1.4522579532230362,Debit,Online,Doctor,2
-0.8700887473811761,-0.20653414650785282,-0.5381473021488004,0.6152269054373315,Debit,Online,Engineer,0
1.011688263776549,0.0745438554575423,0.8199689434602284,-0.7853647760668598,Debit,Online,Engineer,3
0.31221194055015783,1.0302090621398856,0.319610326656902,-1.0449280896268436,Debit,ATM,Retired,3
-0.8727472970553404,0.3556218574229374,-0.6811069069497507,0.44621358478175127,Credit,Branch,Retired,0
0.2909832230027266,-1.4994929555486702,0.5340497338583277,-1.1523722354151273,Debit,ATM,Student,1
-0.46682247367174706,-0.8249057508317221,-0.5095553811886102,1.5913494702430293,Debit,Branch,Doctor,2
-0.6465324956760768,0.8615622609606486,0.19094668233604664,2.4092556908378304,Debit,Branch,Doctor,2
-0.5843938570232219,0.5242686586021744,-0.7096988279099409,-0.0027262854641321634,Debit,Online,Engineer,0
0.9910944237632467,0.5804842589952535,-1.067097839912317,2.225348132194322,Debit,Online,Doctor,2
0.7105579133700889,0.29940625702985835,1.134480074022319,-0.695076310495004,Debit,Online,Engineer,3
0.14004108926360737,0.8615622609606486,-0.33800385542746986,-0.5226272386079168,Debit,Online,Retired,0
-0.2774305692719532,-0.9373369516178801,-0.9670261165516516,0.6976874989869554,Debit,Online,Student,0
1.4886796911366835,-1.3870617547625121,-0.5095553811886102,-1.2050443529888943,Debit,Branch,Student,1
0.24189925364539472,-0.26274974690093184,0.21953860329623673,0.25703958357890305,Debit,Branch,Engineer,3
-0.5607049890310415,1.4799338652845178,-0.5667392231089904,0.24442986376058107,Debit,ATM,Retired,0
-0.9614317526039553,0.4680530582090955,-1.2958332075938377,0.5710339142237089,Debit,Branch,Engineer,0
2.494449704715067,-1.3308461543694332,0.11946687993557145,-0.9931867016777308,Credit,Online,Student,1
1.0195448732613928,-1.2746305539763543,0.07657899849528632,-0.9384787732996229,Debit,ATM,Student,1
-0.9692883620887991,-1.049768152404038,-0.8097705512706062,-0.9326251762387794,Debit,Branch,Student,1
-0.653159029938546,-1.4994929555486702,0.16235476137585655,-0.8130866733168998,Debit,Branch,Student,1
0.8484453778136849,-0.9373369516178801,1.777798295626596,-0.8703047512887727,Debit,Online,Student,1
-0.22866403868168578,0.4680530582090955,1.434695244104315,-1.0977694307687296,Debit,ATM,Doctor,3
2.494449704715067,-0.8249057508317221,-1.2243534051933624,0.661986454100759,Debit,Online,Engineer,3
-0.9043324543782475,1.761011867249913,-0.6525149859895607,0.48467861461389156,Credit,Online,Retired,0
1.368846556569875,1.3112870641052807,0.5626416548185177,0.3259828036266576,Debit,ATM,Retired,3
-0.8944124929074853,-0.5438277488663269,0.8056729829801335,0.09172097749392095,Debit,Online,Engineer,3
-0.38948645404568416,-0.8249057508317221,-0.9384341955914616,0.8942996452066706,Debit,Branch,Engineer,0
-0.2158077686155778,-1.4432773551555913,0.8485608644204186,-1.269631348154313,Debit,Online,Student,1
-0.8719933799835624,-0.03788734532861574,0.5626416548185177,1.091388694209267,Credit,Online,Engineer,2
0.6834565786319662,0.5804842589952535,-0.8097705512706062,0.8862487057537365,Credit,Online,Engineer,0
1.0601373555997522,-0.03788734532861574,-0.2808200135070897,-1.1774429634313028,Credit,ATM,Engineer,3
0.3661368511052218,-0.600043349259406,-0.8383624722307962,-1.0967822932880353,Debit,ATM,Engineer,0
-0.3185785694526752,-1.4994929555486702,0.8485608644204186,-1.2177899644604027,Credit,Branch,Student,1
0.537395065936462,-0.5438277488663269,0.34820224761709206,0.882787314587666,Debit,Branch,Doctor,3
-0.745017873157805,-1.1621993531901962,1.1773679554626042,-0.9063032194159057,Debit,ATM,Student,1
-0.6358982969794197,-0.9935525520109592,0.7341931805796582,-1.2781540624032153,Debit,Branch,Student,1
-0.8371147954523622,-0.3189653472940108,-1.2243534051933624,0.3487305535713815,Debit,Online,Doctor,0
-0.8230284501638797,-1.3308461543694332,0.7056012596194681,-0.9574189929616693,Debit,Online,Student,1
-0.7090282529418793,0.6366998593883325,2.2495649914697324,0.6085605224508254,Debit,ATM,Doctor,3
-0.1544230470345007,0.5242686586021744,0.7484891410597533,0.7364627720273138,Debit,Branch,Engineer,3
1.3394437907705354,1.0864246625329648,0.07657899849528632,0.5660546389314801,Debit,ATM,Doctor,2
-0.9567495307897556,-0.600043349259406,0.3624982080971871,1.2345954207266996,Debit,ATM,Doctor,2
2.494449704715067,-1.4432773551555913,-0.7382907488701309,-0.8418418599298482,Debit,Branch,Student,1
-1.1222144881220708,-0.656258949652485,-1.3101291680739326,-0.5389496209510313,Credit,ATM,Engineer,0
1.9276578261408568,-0.7686901504386431,0.24813052425642682,0.5344636755558102,Debit,Online,Doctor,3
-0.09736342865467595,1.0302090621398856,-0.09497252726585416,1.5040583130216445,Debit,Branch,Doctor,2
0.2827298150590525,-1.049768152404038,0.9629285482611789,-1.0886595620183233,Credit,Branch,Student,1
-1.0228561540309156,1.985874268822229,-1.1528736027928872,-0.3438348469098234,Credit,Branch,Retired,0
-0.6545478245444528,1.2550714637122018,-0.8526584327108913,0.4059999114123817,Debit,ATM,Doctor,2
-0.7081156164865693,-0.4313965480801689,2.3067488333901123,1.101667743975768,Debit,Online,Doctor,3
-1.0824949623931386,-0.4313965480801689,-0.8812503536710814,0.2817872484195786,Debit,Online,Engineer,0
0.32082246710677953,-1.3308461543694332,-0.06638060630566407,-1.2167489831171252,Debit,Branch,Student,1
-1.0136901096319313,-0.9373369516178801,-0.8097705512706062,-0.8848323382124433,Credit,Branch,Student,1
0.13889037373299906,0.8615622609606486,0.40538608953747224,-1.128834775485848,Debit,ATM,Doctor,3
0.25908062691275496,1.704796266856834,-1.1671695632729822,-0.6951122064033928,Credit,Online,Retired,0
-0.4797581034296211,0.41183745781601644,-0.6668109464696558,0.21616183590433888,Credit,Branch,Retired,0
-0.45360908499269165,-1.1621993531901962,-0.8812503536710814,-1.105925493953374,Debit,Branch,Student,1
-0.08978457809101345,-0.26274974690093184,0.23383456377633177,0.15317477265568177,Credit,ATM,Engineer,3
-0.9656378162675585,-1.1621993531901962,-1.5245685752753582,-1.0732807292671451,Debit,Online,Student,1
-0.6484371282784632,0.41183745781601644,1.7635023351465011,0.5771490386170999,Credit,Branch,Engineer,3
0.2603503819810125,0.3556218574229374,0.648417417699088,0.18590927711288305,Debit,Branch,Retired,3
-0.2556860137280423,-1.049768152404038,0.5054578128981375,0.0006863898262675541,Credit,Online,Engineer,3
-0.9975007325116471,1.536149465677597,-0.12356444822604423,-0.37773596838966317,Debit,ATM,Retired,0
-0.714464391827857,1.4237182648914388,1.4775831255446001,-0.9646033026263577,Debit,ATM,Doctor,3
-0.153073932274477,-0.8811213512248011,0.30531436617680696,0.560375393425668,Debit,Online,Doctor,3
-0.9364334496976343,-1.4432773551555913,0.8056729829801335,-0.9257921336776106,Debit,ATM,Student,1
0.18710138648090377,1.3675026644983597,-1.467384733354978,0.21251070922249868,Debit,ATM,Retired,0
-0.6616505169575186,0.5242686586021744,0.677009338659278,-1.0816572958890356,Debit,Online,Engineer,0
-0.7946176805116165,1.2550714637122018,-1.5674564567156435,0.14224959653818092,Credit,Branch,Doctor,2
0.042825466850136815,-1.3308461543694332,-0.5381473021488004,-1.0390180847099602,Debit,Online,Student,1
0.9105840164665401,-1.1059837527971172,0.5769376152986128,-0.9028751601647678,Debit,Branch,Student,1
2.494449704715067,-0.09410294572169477,0.7056012596194681,0.28246414269205466,Debit,ATM,Doctor,3
-0.7549378346285672,-0.3189653472940108,-1.2243534051933624,0.27116462352992693,Debit,Online,Doctor,0
-0.8111244963989649,0.8053466605675696,0.5340497338583277,0.2239307360770749,Debit,Branch,Retired,0
-0.9150063329207878,1.3112870641052807,-1.1814655237530773,2.479132204503696,Debit,Online,Doctor,2
-0.4204764136803456,1.761011867249913,-0.38089173686775496,-0.10410145874123902,Credit,Branch,Retired,0
0.9285193068056782,-1.2746305539763543,-0.5381473021488004,-0.8482467155838067,Debit,Online,Student,1
-1.0880104609708825,0.5242686586021744,0.5912335757787078,2.0836080099339203,Debit,Online,Doctor,2
-0.3421483979072064,-0.9935525520109592,-0.5095553811886102,-1.0046323684668705,Credit,Branch,Student,1
-0.7055761063500541,-0.9935525520109592,-0.6668109464696558,-0.9502757071922825,Debit,Branch,Student,1
-0.576457887846612,-1.4432773551555913,2.0494215447484017,-1.2416197196437058,Debit,ATM,Student,1
0.10960664747130879,0.24319065663677936,0.40538608953747224,1.1037907305576247,Debit,ATM,Engineer,3
0.24308964902188623,-0.20653414650785282,1.3346235207436499,1.1377303119393096,Debit,Branch,Engineer,3
-0.5824495445749523,-0.03788734532861574,0.5626416548185177,-1.0368361262786074,Debit,Branch,Engineer,0
-0.5032485721923862,0.24319065663677936,0.005099196094811121,1.0922450680236873,Debit,ATM,Engineer,2
2.1631973913026368,1.1988558633191226,-0.33800385542746986,-0.22079136493311532,Credit,Online,Retired,3
0.597787791370463,0.5804842589952535,-0.1092684877459492,0.47862759005690897,Debit,ATM,Retired,0
-0.6918468796745191,0.6929154597814114,-1.024209958472032,1.3767688578812236,Debit,Online,Doctor,2
0.17678462655131089,-0.600043349259406,-0.7382907488701309,1.1470709401007873,Debit,Online,Doctor,2
1.3909879105726164,0.13075945585062132,-0.19504425062651945,-0.9938533399763815,Debit,ATM,Doctor,3
1.9249595966208097,-1.2746305539763543,-1.381608970474408,-0.9921046964391517,Debit,Branch,Student,1
-0.43559443496178735,-1.049768152404038,0.7056012596194681,-1.0445845145036927,Debit,Branch,Student,1
-1.1012635294958208,1.873443068036071,2.3210447938702075,0.16495888658105948,Debit,Branch,Retired,3
-0.4352769961947229,-0.9935525520109592,-1.2529453261535524,-0.8721815944988198,Debit,ATM,Student,1
-1.0011512783328878,-1.1059837527971172,0.9057447063407987,-0.9151977127159786,Debit,Online,Student,1
-0.6468896142890244,0.8615622609606486,-0.009196764385283919,2.0972253791805873,Debit,Online,Doctor,2
-0.9075862017406575,-0.8249057508317221,-0.2522280925468996,0.9551816698276658,Debit,ATM,Doctor,2
0.5549335578167698,0.6366998593883325,0.8342649039403235,0.2885997790330967,Credit,Online,Retired,3
-0.9907551587115287,-0.7124745500455639,0.1480588008957615,0.857624282807062,Debit,Branch,Engineer,0
-0.988493407496195,1.1426402629260437,-0.4666674997483252,1.0150509170334032,Debit,Branch,Doctor,2
-1.1166196298525608,1.873443068036071,-0.16645232966632936,0.6274161303288122,Debit,ATM,Retired,0
2.494449704715067,-1.3308461543694332,1.6491346513057408,-1.1333550959493905,Credit,Branch,Student,1
-0.5786005995242967,0.29940625702985835,-0.5524432626288954,-0.7275928755084154,Credit,Online,Engineer,0
-0.11875086558563953,-0.9373369516178801,0.7056012596194681,-0.5956625922120037,Credit,ATM,Engineer,3
-0.6735147908765503,-0.9373369516178801,0.2767224452166169,1.2037095555515254,Debit,Online,Engineer,0
-0.45130765393147476,0.6929154597814114,0.7341931805796582,0.310188603935551,Debit,ATM,Retired,3
-0.4615053743234185,1.4237182648914388,0.319610326656902,2.1259856937804487,Debit,ATM,Doctor,2
0.5392996985388485,0.3556218574229374,-0.6239230650293706,0.3762011794626994,Debit,Branch,Retired,0
0.4904934881026979,1.0864246625329648,-1.3101291680739326,-0.5060074330238659,Debit,Branch,Retired,0
2.494449704715067,-0.8249057508317221,-1.067097839912317,1.3442907527696573,Credit,Online,Doctor,2
0.22745578974396485,-1.3308461543694332,1.8206861770668812,-1.1928910240058024,Credit,Branch,Student,1
1.1739788334382204,0.4680530582090955,-0.35229981590756493,0.14248035594925218,Debit,ATM,Engineer,3
2.129588561839694,1.9296586684291501,-1.1957614842331723,-0.27536852964494946,Credit,Branch,Retired,0
-0.12450444323868162,-1.3870617547625121,1.6920225327460259,-1.2547653140944044,Debit,Branch,Student,1
-1.0397597683770945,0.9739934617468067,-0.6382190255094656,-0.379353848260619,Debit,Online,Retired,0
-0.07252384513188719,-0.3189653472940108,-0.33800385542746986,0.5297664395437797,Credit,Online,Engineer,0
0.3561772097885765,1.704796266856834,-1.1814655237530773,-0.9549831991781382,Credit,Online,Retired,0
0.216266073204945,1.873443068036071,-0.7096988279099409,-0.028614927392882992,Credit,ATM,Retired,0
2.0852264941424457,-1.3870617547625121,-0.752586709350226,1.0576003884415066,Debit,ATM,Student,1
-1.0912642083332924,-1.1621993531901962,-0.4809634602284203,-1.1404342818823685,Debit,ATM,Student,1
-0.5923298261998317,0.3556218574229374,-0.05208464582556904,1.5992491340820387,Credit,Branch,Doctor,2
0.2190436624167584,-0.09410294572169477,-1.1814655237530773,0.543527392424002,Debit,ATM,Engineer,0
-0.005544265281300153,-0.9935525520109592,0.10517091945547641,-0.7858109109282644,Debit,Branch,Engineer,0
-0.7295427332634158,1.3112870641052807,-0.08067656678575912,0.9617454930759181,Debit,ATM,Doctor,2
-0.7696590574511786,-1.4994929555486702,0.8056729829801335,-0.30917478336690446,Debit,Branch,Student,1
1.4693556061916384,-1.049768152404038,2.063717505228497,0.12131202597363891,Debit,ATM,Engineer,3
0.1416679629448125,0.29940625702985835,-0.02349272486537896,-1.1988087209030547,Debit,Online,Engineer,0
-0.9655584565757925,-0.9373369516178801,-1.024209958472032,-1.1550028927013407,Debit,Online,Student,1
-0.8464395592348788,1.3112870641052807,-1.1528736027928872,-0.6975531281738365,Credit,Branch,Retired,0
0.7232951438985477,0.5242686586021744,-1.067097839912317,-0.30754151953521036,Credit,Branch,Retired,0
-0.1962059247493515,-0.9373369516178801,-0.7096988279099409,-1.1014769653066097,Debit,Branch,Student,1
-0.4980901922275898,-1.4994929555486702,-0.2808200135070897,-1.2332457170152715,Debit,Branch,Student,1
-0.9285768402127906,-0.8249057508317221,-1.024209958472032,1.1381867027745398,Credit,Online,Doctor,2
-0.9045308536076628,0.8053466605675696,-0.9098422746312714,-0.533216531582636,Credit,Branch,Engineer,0
-1.0500368484608045,-0.09410294572169477,0.2624264847365218,0.10282050516645358,Debit,ATM,Engineer,0
-0.9302830735857617,-0.4876121484732479,-0.5095553811886102,-0.8813196671772459,Debit,Branch,Doctor,0
-0.8371147954523622,0.4680530582090955,0.16235476137585655,-0.27146356761093066,Debit,Branch,Retired,0
-0.6556588602291782,-0.656258949652485,-0.9527301560715565,1.227034204023928,Debit,ATM,Doctor,2
2.494449704715067,-1.4994929555486702,0.1337628404156665,-1.117276292984629,Debit,Branch,Student,1
-0.6676818535317421,-0.09410294572169477,1.8206861770668812,-0.6393479127212693,Debit,Branch,Engineer,3
2.494449704715067,-0.8249057508317221,0.5912335757787078,1.5322263451330893,Debit,ATM,Doctor,3
0.4250217423956667,1.0864246625329648,-0.5810351835890855,-0.7538507324948805,Debit,ATM,Retired,0
-0.5102322250678029,0.0745438554575423,0.5769376152986128,0.7024821667503273,Credit,Branch,Engineer,3
0.5640599223698712,0.24319065663677936,0.6198254967388979,0.8049265252987312,Credit,Branch,Engineer,3
0.6302459053027973,-1.4994929555486702,0.24813052425642682,-1.0871724458136414,Debit,ATM,Student,1
-0.726487385130421,-0.7686901504386431,-1.3387210890341228,0.2381814117074598,Debit,Branch,Doctor,0
-0.8621527782045663,-0.4313965480801689,-0.1807482901464244,-0.6020725758528749,Debit,Branch,Engineer,0
0.16444419448168274,0.6366998593883325,0.8485608644204186,0.7838017832118761,Debit,Online,Engineer,3
-0.5011058605147015,-0.656258949652485,-0.2808200135070897,0.07356277583606098,Debit,ATM,Doctor,0
-0.907983000199488,-0.9935525520109592,0.319610326656902,-0.40159392750098594,Debit,Online,Student,1
0.013621100280212548,-0.9935525520109592,-1.1957614842331723,-1.2700672270418922,Debit,Online,Student,1
-0.15545472302746005,-1.1621993531901962,-0.1807482901464244,-1.1184275260465295,Credit,Branch,Student,1
-0.5264216021880869,-0.3189653472940108,0.8056729829801335,-0.6806025674339166,Credit,Online,Engineer,3
-0.6765304591636621,-0.20653414650785282,-1.410200891434598,-1.1910218727761244,Credit,Branch,Engineer,0
0.3508601104402478,0.9177778613537276,-0.5810351835890855,0.8531193463042578,Credit,Online,Doctor,2
0.8720945659599821,0.8615622609606486,0.6913052991393731,-0.3354070004188059,Debit,Online,Engineer,3
-0.6294304821004827,0.0745438554575423,-0.6096271045492756,0.2612983767098978,Debit,ATM,Engineer,0
2.1240730632619504,0.13075945585062132,0.8771527853806086,0.9457718138428667,Debit,Branch,Doctor,3
2.494449704715067,1.3112870641052807,0.10517091945547641,2.5043721560879906,Credit,Online,Doctor,2
-1.0970574658322176,1.0302090621398856,0.21953860329623673,-1.0276390817506855,Debit,ATM,Retired,0
-0.346632220491991,0.4680530582090955,-1.2815372471137425,-0.027940597113863312,Credit,Online,Retired,0
1.4011856309645603,0.7491310601744905,-0.4237796183080401,0.7268221566314433,Debit,Branch,Retired,3
-1.0766223452024473,-1.049768152404038,-0.781178630310416,-1.24469907578478,Debit,ATM,Student,1
0.5842966437702264,0.24319065663677936,1.720614453706216,-0.7691987973245825,Debit,ATM,Engineer,3
0.35839928115802727,0.3556218574229374,-0.766882669830321,0.09768739026684402,Debit,ATM,Engineer,0
1.419874838375476,0.29940625702985835,-0.36659577638765994,0.8582088733151092,Debit,Branch,Doctor,2
-0.8190207857296917,0.41183745781601644,2.464004398671158,0.450374946161405,Credit,Online,Retired,3
-0.5758626901583662,0.24319065663677936,1.1630719949825092,-0.014223232122398856,Debit,Branch,Engineer,3
0.8536831174702474,-0.7686901504386431,2.5211882405915382,0.9668042521652935,Debit,Branch,Engineer,3
-1.0903118920320993,-1.1621993531901962,-1.0099139979919367,-1.1752045971439107,Debit,Online,Student,1
-0.6516511957949902,-1.2184149535832751,-0.4952594207085153,1.0936014205620959,Debit,ATM,Student,0
1.1651699076521835,0.8053466605675696,0.8628568249005136,0.3489151611002387,Debit,Branch,Retired,3
-0.6568889354515527,-0.600043349259406,-1.3959049309545029,-1.2295022865690026,Debit,Branch,Engineer,0
-0.015583266289711493,-0.20653414650785282,0.6913052991393731,0.047317738816877855,Debit,Online,Doctor,3
-0.9619475906004349,-1.3308461543694332,-0.2522280925468996,-1.185522106812257,Debit,Online,Student,1
-0.8246156439992017,1.2550714637122018,1.9922377028280218,1.5886418931531254,Debit,ATM,Doctor,2
-1.0406327249865217,0.9739934617468067,-1.067097839912317,-0.2885910438993387,Debit,ATM,Retired,0
1.1265614176079766,0.3556218574229374,0.5054578128981375,0.6076708167214724,Debit,ATM,Retired,3
-1.0273399766157,0.7491310601744905,1.3060315997834597,-0.07671288064052446,Credit,Online,Retired,3
-0.7099012095513064,0.3556218574229374,1.2488477578630794,0.2176310041548267,Debit,Branch,Engineer,3
1.7794139219217848,0.41183745781601644,-0.36659577638765994,1.3621720431342317,Debit,ATM,Doctor,2
0.259120306758638,-1.3308461543694332,1.077296232101939,-1.2352892197999812,Credit,ATM,Student,1
2.494449704715067,1.1426402629260437,-0.20934021110661447,-1.0292492696412725,Debit,ATM,Doctor,3
-0.40146976750236507,-1.4432773551555913,1.6920225327460259,-1.077913865442767,Debit,Online,Student,1
-0.026098425448719667,-0.8811213512248011,0.04798707753509624,0.40255646820050556,Debit,Branch,Doctor,3
0.7358736550434742,-0.26274974690093184,-0.4523715392682302,0.8742671643322201,Debit,ATM,Doctor,2
-0.09188760992281518,0.4680530582090955,-0.5095553811886102,0.0031657714985565684,Debit,ATM,Retired,0
0.31820359727849845,-1.2746305539763543,-0.36659577638765994,-1.0872391096435063,Debit,Branch,Student,1
-0.2926279502451611,0.6929154597814114,0.23383456377633177,0.49881647453219724,Debit,Branch,Retired,0
-1.044997508033657,0.7491310601744905,1.720614453706216,1.7632421555500888,Debit,ATM,Doctor,2
-0.877985036711903,-1.4994929555486702,1.134480074022319,0.7619514309768741,Debit,ATM,Student,1
0.14686602275549193,1.0302090621398856,0.677009338659278,1.9261198398646269,Debit,ATM,Doctor,2
-1.082217203471957,1.704796266856834,0.10517091945547641,-0.8676612740352776,Debit,Branch,Retired,0
1.4193193205331134,-0.03788734532861574,-1.3101291680739326,-0.5053972025812549,Debit,Branch,Engineer,0
-0.2952071402275593,-0.9935525520109592,0.37679416857728215,-0.9927303108425009,Debit,ATM,Student,1
0.1142888692855084,0.5804842589952535,0.7627851015398482,-0.8276424641685902,Credit,Branch,Retired,3
-0.7344233543070309,-1.049768152404038,0.16235476137585655,-1.2044136105986325,Debit,Branch,Student,1
-0.6726815141130064,0.4680530582090955,-0.09497252726585416,0.20890829841632902,Debit,Branch,Retired,0
-0.9969055348234013,-1.2184149535832751,-0.6811069069497507,-1.1884681352936013,Debit,Online,Student,1
0.8481279390466203,-0.656258949652485,-1.2529453261535524,0.19196286566332177,Credit,Online,Doctor,0
-0.7381929396659205,-0.9935525520109592,-0.40948365782794505,-1.1069280153948062,Debit,Branch,Student,1
-1.1228493656561995,1.1426402629260437,0.39109012905737717,0.5573191132257006,Debit,ATM,Retired,0
-0.8171161531273053,0.8053466605675696,-0.35229981590756493,0.130906489487295,Credit,Online,Engineer,0
-0.35932977117456677,-0.3189653472940108,-1.5674564567156435,-0.5450775653117043,Credit,Branch,Engineer,0
-1.0162692996143294,0.4680530582090955,0.9343366273009888,-0.6157027650668235,Debit,ATM,Engineer,3
-0.7115280832325115,-1.1621993531901962,-0.4523715392682302,-0.9437144479374866,Debit,Online,Student,1
1.79548425950442,-0.8249057508317221,-1.2243534051933624,0.5697852494104672,Debit,Online,Doctor,0
-0.18644468266212136,-1.4994929555486702,1.2917356393033645,-1.1893527130360415,Debit,ATM,Student,1
0.4950566703792487,1.1426402629260437,-0.43807557878813513,1.6880940713379706,Debit,Branch,Doctor,2
-0.830567620881659,-1.3308461543694332,0.5340497338583277,-1.0460972706429383,Credit,Online,Student,1
-0.8415986180371468,1.0864246625329648,-1.4959766543151682,1.7764595418175655,Debit,ATM,Doctor,2
-0.9750816195877242,-1.049768152404038,0.333906287136997,-1.1783506171148501,Debit,Online,Student,1
2.494449704715067,-1.2184149535832751,0.2767224452166169,-0.9885151056002638,Debit,ATM,Student,1
1.763899102181513,1.3112870641052807,-0.4237796183080401,1.0290195533835897,Debit,ATM,Doctor,2
-0.5847112957902861,-0.600043349259406,-0.9956180375118417,-0.16492963949965067,Debit,ATM,Engineer,0
0.8724120047270465,-0.8811213512248011,-0.8383624722307962,0.2821000556212532,Debit,Online,Engineer,0
0.3437177381812991,-1.1621993531901962,-0.8812503536710814,-1.0069476545579532,Credit,Branch,Student,1
0.5773526707406927,-0.4876121484732479,1.2202558369028895,-1.220307806034537,Debit,Online,Doctor,3
-0.21636328645794053,-0.5438277488663269,-0.9098422746312714,-1.1083741077041869,Debit,Branch,Engineer,0
-0.647326092593738,0.41183745781601644,0.2910184056967119,0.196039615258916,Debit,ATM,Retired,0
-0.7379548605906222,-1.3870617547625121,0.8485608644204186,-1.1745918027078432,Debit,Online,Student,1
-0.6638329084810862,-1.1621993531901962,-1.2100574447132673,-1.081072705380988,Debit,ATM,Student,1
-0.1595417471534141,-0.8249057508317221,-0.23793213206680455,1.0372012565027977,Debit,Branch,Doctor,2
0.14714378167667325,0.01832825506446328,-1.5388645357554533,-0.18501083624977224,Debit,ATM,Engineer,0
2.494449704715067,0.7491310601744905,-1.5531604962355483,-0.954657572009182,Debit,Branch,Retired,0
-0.006417221890727118,-0.26274974690093184,-0.30941193446727977,-0.7962566202694282,Debit,Online,Engineer,0
0.24523236069957075,-0.8249057508317221,-0.8526584327108913,0.3186164504265685,Debit,Online,Engineer,0
0.38399278175259394,1.0864246625329648,0.6341214572189929,0.22943050204094237,Debit,Online,Retired,3
0.41188771340837743,1.761011867249913,-1.095689760872507,0.7134432387762171,Debit,ATM,Retired,0
-1.01432498716606,-1.1621993531901962,0.44827397097775734,-0.8883911611298551,Debit,ATM,Student,1
-0.9447662173330746,1.2550714637122018,0.4339780104976623,-0.5830195404787493,Debit,Branch,Retired,0
0.2531286500302976,0.6929154597814114,0.11946687993557145,-0.47160633282003794,Debit,Online,Retired,0
0.1361921442129517,1.592365066070676,-0.5524432626288954,0.3556917958053678,Debit,Online,Retired,0
-0.8368370365311809,-1.049768152404038,-0.6239230650293706,-1.2179950839369105,Debit,ATM,Student,1
0.41577633830491634,-0.9935525520109592,-0.29511597398718475,1.1881999591340733,Debit,Online,Engineer,0
-0.266796370575296,-1.4432773551555913,-1.067097839912317,-0.9511833608758298,Debit,ATM,Student,1
-0.33730745670947443,-1.3308461543694332,0.4339780104976623,-1.1301731800700618,Debit,ATM,Student,1
-0.9066735652853475,-0.03788734532861574,-0.6382190255094656,-0.004762096268473,Debit,ATM,Doctor,0
-0.1424397335778199,1.1426402629260437,-1.2958332075938377,-0.5267757800202886,Credit,Branch,Retired,0
-0.5645142542358141,-0.656258949652485,0.3624982080971871,0.699951505208911,Debit,ATM,Engineer,0
2.494449704715067,-0.9373369516178801,-0.4666674997483252,-1.0242366624341113,Debit,ATM,Student,1
-0.7956096766586928,0.7491310601744905,1.8349821375469761,0.05119449692287675,Debit,Online,Retired,3
2.494449704715067,-0.7686901504386431,0.5197537733782326,0.28554862682004184,Debit,ATM,Engineer,3
0.1941643990480864,0.8615622609606486,-0.30941193446727977,0.4350166253578774,Debit,ATM,Retired,0
0.18944249738800356,0.5804842589952535,0.333906287136997,-0.9377121392561748,Debit,Online,Retired,0
-0.19061106647984158,-1.2746305539763543,-1.4959766543151682,-1.1026769142441806,Debit,Branch,Student,1
0.527554464157466,-0.9935525520109592,0.1480588008957615,-0.9218794796632228,Credit,Branch,Student,1
0.13658894267178207,0.29940625702985835,0.4339780104976623,1.3218609380135207,Debit,ATM,Doctor,2
0.3938333835315902,-0.1503185461147738,0.7484891410597533,-1.1388010180506747,Debit,Branch,Engineer,3
2.125938016018454,0.9177778613537276,0.5483456943384226,0.23345084378049688,Credit,Branch,Doctor,3
0.7536105461531971,0.6366998593883325,-0.9956180375118417,-0.7578428703064151,Credit,Online,Engineer,0
1.0232350989285166,-0.09410294572169477,-0.39518769734785003,0.23011765228724382,Credit,Branch,Doctor,2
-0.813624326689597,1.592365066070676,-0.6239230650293706,0.3226214082053848,Debit,ATM,Retired,0
-0.9467898894731102,0.6929154597814114,-0.9670261165516516,-0.6524704312308609,Debit,Branch,Engineer,0
0.17043585121002314,0.9177778613537276,-0.9384341955914616,1.4028062114304425,Debit,ATM,Doctor,2
0.6386183527841207,0.41183745781601644,0.5912335757787078,-1.1272117676279794,Debit,ATM,Doctor,3
